id,first_name,last_name,position,age,year,team_id,team_abbr,state,country,stars,height,shooting2,shooting3,finishing,ballwork,rebounding,defense,potential,potential_grade,pro_potential_grade,stamina,playtime_expectations,minutes,overall,personality,free_agency,recruiting_bias,work_ethic,academic_bias,player_id,is_redshirt,is_redshirting,has_graduated,has_progressed,created_at,updated_at,deleted_at,free_throw,interior_defense,perimeter_defense,spec_shooting2,spec_shooting3,spec_finishing,spec_free_throw,spec_ballwork,spec_rebounding,spec_interior_defense,spec_perimeter_defense,spec_count,archetype,inside_proportion,mid_range_proportion,three_point_proportion,position_one,position_two,position_three,p1_minutes,p2_minutes,p3_minutes,will_declare,previous_team_id,previous_team,will_transfer,leaving_status,transfer_status,transfer_likeliness,recruiting_bias_value,legacy_id,discipline,injury_rating,is_injured,injury_name,injury_type,weeks_of_recovery,injury_reserve,relative_id,notes,relative_type
691,Victor,Ramirez,PF,21,3,15,BGSU,"New York",USA,4,6-7,11,9,20,12,16,13,73,,53,33,24,32,71,Average,Average,Average,Loud,"Frequent visits to the principal",691,0,0,1,1,"2022-10-06 22:36:07.819","2023-04-17 23:22:25.371",NULL,11,12,15,0,0,0,0,0,0,0,0,0,"Pure Defender",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
692,Curtis,Boccella,PG,23,5,15,BGSU,Kentucky,USA,4,6-0,18,18,16,16,7,7,25,D-,71,42,8,41,65,Average,"Hates Tags",Open-Minded,Average,Average,692,0,0,0,0,"2025-12-11 22:40:35.055","2025-12-11 22:40:34.755",NULL,22,6,8,0,0,0,1,0,1,0,0,2,"Sharp Shooter",4.966087408241217,7.62635962214514,4.6141337989031435,PG,SG,,14,27,0,0,0,,NULL,NULL,0,,0,0,8,12,0,,,0,0,0,,0
695,James,Gray,PF,21,3,15,BGSU,,"South Africa",4,6-5,14,8,8,11,14,14,29,D+,31,35,8,16,61,Abrasive,Average,Average,"Focuses on Max Weight",Average,695,0,0,0,0,"2024-03-20 15:56:17.554","2024-03-20 15:56:17.554",NULL,14,16,16,0,0,0,0,0,0,0,0,0,"Pure Defender",5,9,0,SF,,,16,0,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
696,Paul,Orr,C,23,5,16,BUFF,,Ireland,3,7-0,9,8,20,11,12,15,28,,74,28,10,25,67,Average,Average,Average,Average,"Wants to finish degree",696,0,0,1,1,"2022-10-06 22:36:10.863","2023-04-17 23:22:36.670",NULL,10,13,18,0,0,0,0,0,1,0,1,2,"Rim Protector",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
697,William,Yang,PG,23,5,16,BUFF,,China,3,5-11,20,20,10,17,6,11,30,,60,33,8,25,64,Average,"Hometown hero","Is going to school mainly for academics",Average,Average,697,0,0,1,1,"2022-10-06 22:36:11.436","2023-04-17 23:22:40.695",NULL,20,11,12,0,0,1,1,0,1,1,0,4,"Defensive Dawg",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
698,Dalton,Redman,SG,23,5,16,BUFF,"New Jersey",USA,2,6-0,23,18,12,20,8,7,63,,48,27,7,25,68,Average,Average,Multi-Sport,Average,"Naturally book smart",698,0,0,1,1,"2022-10-06 22:36:12.008","2023-04-17 23:22:38.351",NULL,20,8,8,1,1,0,0,0,0,1,1,4,"Sharp Shooter",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
699,Mark,Green,C,23,5,16,BUFF,Texas,USA,1,6-11,2,4,13,4,12,20,28,D+,51,31,0,0,52,Average,"Drafted team discount",Average,Persistant,Average,699,0,0,0,0,"2024-03-20 14:48:39.029","2024-03-20 14:48:39.029",NULL,2,22,21,0,0,0,0,0,1,1,1,3,"Rim Protector",0,0,0,PF,C,,0,0,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
700,Clifton,Sligh,PG,23,5,16,BUFF,Wyoming,USA,3,5-10,24,18,12,11,12,10,54,B,98,29,5,27,69,Average,Average,Legacy,Average,Average,700,0,0,0,0,"2024-03-20 14:48:35.392","2024-03-20 14:48:35.392",NULL,19,15,13,1,1,1,0,0,0,1,0,4,"Sharp Shooter",4.533052031342229,7.636076905721809,3.8634467853543355,PG,,,27,0,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
701,Richard,Allen,C,23,5,16,BUFF,Washington,USA,2,7-0,13,12,9,4,21,14,46,B-,61,36,3,32,61,Uncooperative,"Championship seeking",Average,Average,Average,701,0,0,0,0,"2024-03-20 14:48:36.905","2024-03-20 14:48:36.905",NULL,11,16,15,1,0,0,0,0,1,1,0,3,"Rim Protector",5.731875709052571,6.4370235073026825,3.980520930365073,PF,C,,10,22,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
702,Christopher,Lovell,C,23,5,16,BUFF,,"United Kingdom",3,7-0,10,12,11,6,18,18,40,C+,39,44,10,40,66,Average,"Highest bidder","Prefers to play for a specific coach",Persistant,Average,702,0,0,0,0,"2025-02-17 23:47:03.357","2025-02-17 23:47:03.357",NULL,11,18,23,0,1,0,0,0,0,0,1,2,"Stretch Bigs",7.128950440899453,5.7430504004824625,4.720861853261344,PF,C,,29,11,0,0,0,,NULL,NULL,0,,"Brad Scarbro",0,7,15,0,,,0,0,0,,0
703,Anthony,Slawson,SG,23,5,58,MIAO,,Russia,2,5-11,21,10,10,11,5,8,26,D-,21,33,5,0,50,Average,Average,Average,Average,"Has other priorities",703,0,0,0,0,"2025-12-11 23:04:56.839","2025-12-11 23:04:56.527",NULL,19,7,10,1,0,0,0,1,0,0,0,2,"Mid-Range Magician",0,0,0,,,,0,0,0,0,16,BUFF,NULL,NULL,0,,0,0,9,12,0,,,0,0,0,,0
704,Stephen,Kelley,SF,23,5,16,BUFF,Mississippi,USA,3,6-6,18,13,22,11,11,13,82,B,93,42,2,39,76,Average,Average,"Prefers to play in a different state","Streams too much","Didn't come here to play school",704,0,0,0,0,"2025-02-17 23:47:02.190","2025-02-17 23:47:02.190",NULL,18,16,17,0,0,0,0,0,0,0,0,0,,8.877560926403092,6.436550826201098,3.18435492932251,SG,SF,,25,14,0,0,0,,NULL,NULL,0,,0,0,9,12,0,,,0,0,0,,0
705,Todd,Petrillo,PG,23,5,74,NW,,Croatia,2,6-2,12,16,14,9,11,8,95,A+,21,46,2,19,58,Irrational,"I'm the starter","Prefers to play for a team where he can start immediately",Loud,Average,705,0,0,0,0,"2025-12-11 23:07:23.133","2025-12-11 23:07:22.820",NULL,15,11,10,0,0,0,0,0,0,0,0,0,"Sharp Shooter",2.0425165963331056,2.006119505894109,4.175783838432644,SG,PG,,3,16,0,0,16,BUFF,NULL,NULL,0,,0,0,12,10,0,,,0,0,0,,0
706,Richard,Holbrook,PG,23,5,16,BUFF,,Belize,3,6-4,16,11,12,23,11,7,85,B+,85,42,2,29,76,Average,Average,Open-Minded,Average,"Values academics",706,0,0,0,0,"2025-12-11 22:40:42.624","2025-12-11 22:40:42.318",NULL,17,10,22,0,0,0,0,0,0,1,1,2,"Floor General",4.3579652408224945,5.9857720274840105,2.789859754557638,SG,,,29,0,0,0,0,,NULL,NULL,0,,0,0,10,6,0,,,0,0,0,,0
707,Harvey,Hoffman,SF,23,5,295,MAN,Florida,USA,1,6-6,20,4,10,7,12,4,89,A+,36,44,1,27,53,Average,Average,Average,"Track Athlete",Average,707,0,0,0,0,"2025-12-11 23:47:25.555","2025-12-11 23:47:25.240",NULL,9,9,17,1,0,0,0,1,1,0,1,4,"Pure Defender",4.805091452406585,7.097772184553856,0.9171660648721854,SG,,,27,0,0,0,16,BUFF,NULL,NULL,0,,0,0,11,15,0,,,0,0,0,,0
708,Thomas,Velazco,C,23,5,0,,,Brazil,2,7-0,5,0,14,14,10,9,54,C+,70,45,2,0,50,Outgoing,"I'm the starter",Average,Average,Average,708,0,0,0,0,"2025-12-12 00:00:54.929","2025-12-12 00:00:54.631",NULL,3,9,11,0,0,0,0,1,0,0,0,1,"Rim Protector",0,0,0,,,,0,0,0,0,106,TROY,NULL,NULL,0,,0,0,14,5,0,,,0,0,0,,0
709,Shu,Patel,SF,23,5,17,BYU,Pennsylvania,USA,3,6-8,17,7,20,11,10,10,35,,18,39,11,25,67,Average,Adversarial,"Prefers to be close to home",Average,"Frequent visits to the principal",709,0,0,1,1,"2022-10-06 22:36:18.527","2023-04-17 23:22:51.658",NULL,18,12,12,0,0,0,0,0,0,0,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
710,Joseph,Bragdon,C,23,5,17,BYU,,Russia,2,6-11,5,5,17,6,21,20,63,,64,28,9,25,67,Average,"Will eventually play for LeBron","Wants that NIL money",Average,Average,710,0,0,1,1,"2022-10-06 22:36:19.115","2023-04-17 23:22:49.977",NULL,4,19,20,0,0,0,0,1,1,0,0,2,"Rim Protector",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
711,Andrew,Brettin,PF,23,5,17,BYU,Connecticut,USA,4,6-8,20,12,17,15,20,15,47,,71,34,17,25,84,Average,Average,Average,Average,Average,711,0,0,1,1,"2022-10-06 22:36:19.697","2023-04-17 23:22:47.653",NULL,20,15,15,1,1,0,0,0,0,0,0,2,"Pure Defender",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
712,Alexander,Marulanda,SG,23,5,17,BYU,Delaware,USA,2,5-11,13,17,14,17,4,9,38,C,53,42,0,37,60,Average,Average,Average,Average,Average,712,0,0,0,0,"2024-03-20 14:48:49.155","2024-03-20 14:48:49.155",NULL,13,9,13,0,1,1,0,1,1,0,1,5,"Defensive Dawg",0,5,12,SG,SF,,17,20,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
713,Todd,Bailey,PG,23,5,17,BYU,,Ukraine,2,5-10,20,20,14,13,14,12,87,A-,68,43,4,39,78,Narcissist,Average,Average,Average,Average,713,0,0,0,0,"2024-03-20 14:48:46.406","2024-03-20 14:48:46.406",NULL,24,18,14,0,0,1,1,0,1,1,0,4,"Defensive Dawg",0,10,12,PG,SG,,30,9,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
714,Michael,Golden,C,23,5,17,BYU,Maryland,USA,2,7-0,11,10,11,7,18,20,62,B+,24,37,3,19,65,Average,Average,Average,Average,Average,714,0,0,0,0,"2024-03-20 14:48:47.596","2024-03-20 14:48:47.596",NULL,7,19,21,1,0,0,1,1,1,0,1,5,"Rim Protector",5,0,0,C,PF,,13,6,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
715,Jamie,Witt,C,23,5,17,BYU,Texas,USA,4,6-11,12,12,19,11,20,16,61,C+,65,39,10,38,79,Average,Average,Average,"Trolls on Discord",Average,715,0,0,0,0,"2025-02-17 23:47:09.980","2025-02-17 23:47:09.980",NULL,11,18,18,0,0,0,0,0,0,0,0,0,"Rim Protector",15,0,0,C,PF,,38,0,0,0,0,,NULL,NULL,0,,0,0,8,14,0,,,0,0,0,,0
716,Jason,Pressley,PG,23,5,17,BYU,"Rhode Island",USA,2,6-0,20,26,10,13,13,10,90,A+,67,33,7,29,68,Selfish,Average,"Prefers to play in a different state",Average,"Loves Learning",716,0,0,0,0,"2025-02-17 23:47:11.489","2025-02-17 23:47:11.489",NULL,16,12,12,1,1,0,0,0,0,0,0,2,"Sharp Shooter",0,15,14,PG,SG,,0,29,0,0,0,,NULL,NULL,0,,0,0,12,19,0,,,0,0,0,,0
717,Josiah,Matthews,PF,23,5,17,BYU,"District of Columbia",USA,3,6-8,14,14,20,13,7,5,47,D+,15,40,9,2,58,Reserved,"I'm the starter",Average,Average,Average,717,0,0,0,0,"2025-02-17 23:47:13.283","2025-02-17 23:47:13.283",NULL,13,5,5,1,1,0,1,0,0,0,0,3,"Point Forward",0,0,0,PF,SF,,1,1,0,0,0,,NULL,NULL,0,,0,0,8,15,0,,,0,0,0,,0
718,Brendan,Wright,PG,23,5,89,SDSU,Arizona,USA,3,6-2,10,16,10,9,6,9,54,C+,30,48,2,3,49,Selfish,Average,Average,Average,"Less likely to get academic probation",718,0,0,0,0,"2025-12-11 23:10:09.116","2025-12-11 23:10:08.810",NULL,10,11,13,0,0,0,0,0,0,0,0,0,"Sharp Shooter",0.2,0.2,2.6,SG,PG,SG,0,0,3,0,112,CONN,NULL,NULL,0,,0,0,12,3,0,,,0,0,0,,0
720,Randall,Yoder,C,23,5,17,BYU,,Ireland,3,6-9,10,6,16,12,17,15,73,A,73,47,3,20,73,Average,Average,"Prefers to play for a national championship contender",Average,Distracted,720,0,0,0,0,"2025-12-11 22:40:50.569","2025-12-11 22:40:50.272",NULL,2,25,19,1,0,0,0,0,1,1,0,3,"Rim Protector",10,0,0,C,PF,,6,14,0,0,0,,NULL,NULL,0,,0,0,9,10,0,,,0,0,0,,0
721,Harold,Davey,PF,23,5,17,BYU,Nebraska,USA,3,6-8,10,7,9,9,12,13,85,A+,51,48,10,0,57,Dramatic,Average,Average,Average,Average,721,0,0,0,0,"2025-12-11 22:40:56.872","2025-12-11 22:40:56.567",NULL,14,16,18,0,0,0,0,0,0,0,0,0,"Pure Defender",0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,0,0,4,11,0,,,0,0,0,,0
722,Ryan,Oneill,C,23,5,18,CAL,"Rhode Island",USA,1,6-9,7,12,20,11,14,15,96,,68,34,9,25,71,Tough,Average,Average,"Center of Attention",Average,722,0,0,1,1,"2022-10-06 22:36:26.161","2023-04-17 23:23:00.251",NULL,6,18,18,0,0,0,0,0,0,0,0,0,"Stretch Bigs",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
723,An,Patel,SF,23,5,18,CAL,"New York",USA,2,6-5,15,7,20,11,12,10,72,,42,27,10,20,68,Average,"Money motivated",Average,Average,"Sits at the back of the class",723,0,0,1,1,"2022-10-06 22:36:26.734","2023-04-17 23:23:05.938",NULL,17,12,13,0,0,0,1,0,1,1,1,4,"Pure Defender",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
724,Jon,Delgado,SG,23,5,18,CAL,,"Costa Rica",4,6-5,20,20,12,21,14,11,54,,77,33,10,25,79,Extroverted,Market-driven,Average,Average,Average,724,0,0,1,1,"2022-10-06 22:36:27.308","2023-04-17 23:22:58.591",NULL,22,10,14,0,1,0,1,1,1,1,1,6,All-Around,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
725,Mickey,Overby,C,23,5,18,CAL,Washington,USA,3,7-0,9,7,21,4,24,17,32,C-,29,39,13,36,73,Average,Average,Average,Average,Average,725,0,0,0,0,"2024-03-20 14:48:57.317","2024-03-20 14:48:57.317",NULL,7,16,18,1,0,0,0,0,1,0,0,2,"Rim Protector",9.091614629739006,4.2672975075150195,2.8390635790080023,PF,C,,10,26,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
726,Jeremy,Wright,C,23,5,18,CAL,,Bulgaria,3,6-10,12,5,17,12,20,17,88,A,37,40,4,39,80,Average,"Hometown hero",Average,Complacent,Average,726,0,0,0,0,"2024-03-20 14:48:56.148","2024-03-20 14:48:56.148",NULL,10,20,24,0,0,0,0,1,0,0,1,2,"Rim Protector",8.452360476085481,6.4176153921612595,1.7744147368800016,PF,C,,30,9,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
727,Juan,Hernandez,SF,23,5,18,CAL,,Peru,2,6-5,18,16,13,15,8,12,95,A+,24,27,8,26,67,"Book Worm",Average,Average,Average,Distracted,727,0,0,0,0,"2024-03-20 14:48:58.504","2024-03-20 14:48:58.504",NULL,15,18,13,0,0,0,0,0,0,1,0,1,,4.924624591108629,6.667652355492217,4.731772631680005,SG,,,26,0,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
728,Jason,Torres,PF,23,5,18,CAL,Michigan,USA,2,6-8,21,5,17,13,7,8,59,C,77,37,3,35,63,Average,"Money motivated",Average,Hard-working,"Loves Learning",728,0,0,0,0,"2025-02-17 23:47:19.361","2025-02-17 23:47:19.361",NULL,20,14,9,1,0,0,0,1,0,1,0,3,"Point Forward",7.398895975338381,9.940608973944933,1.2778601615558034,SF,PF,,29,6,0,0,0,,NULL,NULL,0,,0,0,10,11,0,,,0,0,0,,0
729,Charles,Griffin,PF,21,3,18,CAL,Minnesota,USA,4,6-6,20,12,21,5,17,11,58,,71,39,15,20,74,Average,Average,"Wants that NIL money",Average,Average,729,0,0,1,1,"2022-10-06 22:36:30.214","2023-04-17 23:23:04.275",NULL,19,14,14,1,0,1,0,0,0,0,0,2,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
730,Matthew,Austin,C,21,3,18,CAL,"South Dakota",USA,3,6-10,6,10,16,13,17,16,89,,90,31,20,25,68,Focused,Average,"Is going to school mainly for academics",Average,Average,730,0,0,1,1,"2022-10-06 22:36:30.778","2023-04-17 23:23:02.608",NULL,4,15,18,0,0,0,0,0,0,0,0,0,"Stretch Bigs",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
731,Rodolfo,Chavez,PG,23,5,0,,Louisiana,USA,1,6-1,11,17,8,11,2,2,26,D+,98,45,1,0,42,Average,"Championship seeking",Average,"Streams too much",Average,731,0,0,0,0,"2025-12-12 00:04:14.382","2025-12-12 00:04:14.073",NULL,13,10,6,0,0,0,0,0,0,1,0,1,,0,0,0,,,,0,0,0,0,18,CAL,NULL,NULL,0,,0,0,12,8,0,,,0,0,0,,0
732,Keith,Fowler,C,23,5,368,SAMO,Texas,USA,3,7-1,4,15,10,11,13,12,30,C-,86,41,1,0,54,Average,Average,Average,Average,"Loves Learning",732,0,0,0,0,"2025-12-12 00:00:00.986","2025-12-12 00:00:00.667",NULL,2,13,14,0,1,0,0,1,0,0,1,3,"Stretch Bigs",0,0,0,,,,0,0,0,0,18,CAL,NULL,NULL,0,,0,0,11,10,0,,,0,0,0,,0
733,Marcus,Turbyfill,PG,23,5,18,CAL,,Norway,3,6-5,13,19,12,18,6,6,64,B+,33,48,7,12,61,Average,Average,Average,Average,"Frequent visits to the principal",733,0,0,0,0,"2025-12-11 22:41:08.367","2025-12-11 22:41:08.054",NULL,15,9,12,0,0,0,0,0,1,0,1,2,"Floor General",0.5865063547629815,0.7015975594578014,4.465835134377744,SG,,,12,0,0,0,0,,NULL,NULL,0,,0,0,12,13,0,,,0,0,0,,0
734,James,Holeman,PG,23,5,0,,Alabama,USA,1,5-10,9,10,9,13,8,2,27,F,62,45,1,0,43,Impatient,"Wants extensions",Average,Average,"Never Studies",734,0,0,0,0,"2025-12-12 00:03:44.908","2025-12-12 00:03:44.600",NULL,8,1,7,0,0,1,0,0,1,0,1,3,"Floor General",0,0,0,,,,0,0,0,0,18,CAL,NULL,NULL,0,,0,0,11,9,0,,,0,0,0,,0
735,Dennis,Massman,C,23,5,19,CMU,Nebraska,USA,3,6-10,5,14,20,8,20,14,29,,39,35,14,25,69,Average,Average,"Prefers to play for a national championship contender",Average,Average,735,0,0,1,1,"2022-10-06 22:36:33.791","2023-04-17 23:23:12.316",NULL,2,13,15,1,0,0,0,1,0,0,0,2,"Stretch Bigs",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
736,Ned,Fletcher,SF,23,5,19,CMU,Hawaii,USA,3,6-7,20,11,11,16,14,6,27,,78,34,5,25,64,Average,Average,"Prefers to play for a national championship contender",Average,"Less likely to get academic probation",736,0,0,1,1,"2022-10-06 22:36:34.363","2023-04-17 23:23:15.002",NULL,18,7,7,1,1,0,1,0,0,1,1,5,"Two-Way Wing",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
737,Todd,Savage,SG,23,5,19,CMU,"New York",USA,2,5-10,11,21,12,21,4,6,29,,49,31,5,20,59,Average,"Hates Tags",Average,Average,Average,737,0,0,1,1,"2022-10-06 22:36:34.946","2023-04-17 23:23:17.023",NULL,9,9,9,0,1,0,0,1,0,0,0,2,"Dunk Specialist",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
738,Lee,Paul,SG,23,5,19,CMU,Wyoming,USA,3,5-10,25,21,7,20,10,6,36,D-,87,41,5,25,65,Average,"Will eventually play for LeBron",Average,Average,Average,738,0,0,0,0,"2024-03-20 14:49:07.417","2024-03-20 14:49:07.417",NULL,18,8,7,1,1,0,0,0,0,1,0,3,"Sharp Shooter",1.478939808274703,5.465165418619199,3.1924961358996864,PG,SG,SF,11,10,4,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
739,Charles,Dengate,SG,23,5,19,CMU,,Hungary,2,5-10,22,22,6,22,12,10,86,A+,41,34,6,29,72,Disloyal,"Will eventually play for LeBron",Average,Hard-working,"Studies hard",739,0,0,0,0,"2024-03-20 14:49:06.220","2024-03-20 14:49:06.220",NULL,22,9,12,1,1,0,1,1,1,0,0,5,"Mid-Range Magician",2.15502657777171,8.482887193248061,5.427243431029466,PG,,,29,0,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
740,George,Crooms,C,23,5,19,CMU,"North Carolina",USA,2,7-0,6,2,11,3,8,20,27,D+,46,32,5,10,46,Average,Average,Average,Average,Average,740,0,0,0,0,"2024-03-20 14:49:09.795","2024-03-20 14:49:09.795",NULL,5,20,20,0,0,0,0,0,0,0,0,0,"Rim Protector",3.6967317513432842,2.2677726832409184,0.4836307151014841,C,C,,10,0,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
741,Kenneth,Isom,PF,22,4,19,CMU,"District of Columbia",USA,4,6-6,10,1,19,15,18,12,45,C,96,41,17,38,71,Average,Average,Average,"Film Room Genius",Average,741,0,0,0,0,"2024-03-20 15:56:23.381","2024-03-20 15:56:23.381",NULL,9,12,14,1,0,1,1,0,0,1,0,4,Slasher,10.46727194917688,6.924805872039234,0.4430402800840381,SF,PF,,30,8,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
742,Glenn,Everett,SF,23,5,19,CMU,,Austria,3,6-5,19,11,16,13,13,15,71,B+,78,45,6,41,77,Average,Average,Average,"Center of Attention","Frequent visits to the principal",742,0,0,0,0,"2025-02-17 23:47:25.528","2025-02-17 23:47:25.528",NULL,19,20,18,0,0,0,0,0,1,0,0,1,,5.727201949343396,4.411506915021159,6.184196588661969,PF,SF,,26,15,0,0,0,,NULL,NULL,0,,0,0,10,8,0,,,0,0,0,,0
743,Joel,Auman,PF,23,5,19,CMU,,Bulgaria,3,6-6,13,17,20,16,14,5,71,B,50,34,9,31,69,Average,Average,Average,Average,Average,743,0,0,0,0,"2025-02-17 23:47:26.728","2025-02-17 23:47:26.728",NULL,7,8,7,1,1,0,1,0,1,0,0,4,"Point Forward",7.159002436679246,2.6959208925129308,7.870795658297052,C,PF,,30,1,0,0,0,,NULL,NULL,0,,0,0,7,17,0,,,0,0,0,,0
744,James,Fiedler,C,23,5,242,IDST,Indiana,USA,1,6-10,4,11,6,15,14,6,79,A+,50,44,1,0,52,Narcissist,"Hometown hero","Prefers to play for a team with a rich history",Hard-working,Studious,744,0,0,0,0,"2025-12-11 23:38:42.920","2025-12-11 23:38:42.614",NULL,4,14,9,0,0,0,0,1,0,1,0,2,"Stretch Bigs",0,0,0,,,,0,0,0,0,19,CMU,NULL,NULL,0,,0,0,8,8,0,,,0,0,0,,0
745,James,Tran,PG,23,5,223,ACU,,Israel,3,6-4,15,9,6,17,7,10,54,C,38,39,1,36,52,Average,Average,Average,Average,Average,745,0,0,0,0,"2025-12-11 23:35:32.038","2025-12-11 23:35:31.719",NULL,14,9,11,0,0,0,0,0,0,0,0,0,"Floor General",3.304102036016564,10.226277342894292,4.155128421819893,PG,SG,,29,7,0,0,40,ILLI,NULL,NULL,0,,0,0,14,18,0,,,0,0,0,,0
746,Melvin,Johnson,PG,23,5,91,SMU,,Haiti,3,6-5,10,23,17,12,9,11,72,B,24,44,6,0,64,Average,Average,Average,Average,Average,746,0,0,0,0,"2025-12-11 23:10:34.392","2025-12-11 23:10:34.069",NULL,9,7,17,0,1,1,0,1,1,0,1,5,"Defensive Dawg",0,0,0,SG,PG,,0,0,0,0,40,ILLI,NULL,NULL,0,,0,0,9,12,0,,,0,0,0,,0
747,Blaise,Beery,C,23,5,19,CMU,"West Virginia",USA,4,7-1,16,16,17,3,14,13,95,A+,96,38,15,37,66,Jokester,Average,"Prefers to be close to home",Average,Average,747,0,0,0,0,"2025-12-11 22:41:13.954","2025-12-11 22:41:13.643",NULL,12,17,19,1,0,0,0,0,0,1,1,3,"Stretch Bigs",6.736035997533215,5.7862123183422876,4.780293732792285,PF,C,,27,10,0,0,0,,NULL,NULL,0,,0,0,9,8,0,,,0,0,0,,0
